Model,Category,Part Number
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-111J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-112J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-112J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1130F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1131F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1132F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1133F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-113J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-113J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-114J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-114J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1150F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1151F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1152F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1153F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1180F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1181F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1182F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1183F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-11R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-11R3F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-11R5F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-11R8F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1200F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1201F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1202F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1203F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-120J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-120J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1210F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1211F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1212F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1213F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-121J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-121J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-122J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-122J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-123J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-123J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1240F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1241F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1242F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1243F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-124J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-124J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1270F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1271F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1272F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1273F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-12R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-12R1F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-12R4F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-12R7F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1300F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1301F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1302F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1303F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-130J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-130J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-131J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-131J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-132J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-132J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1330F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1331F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1332F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1333F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-133J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-133J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-134J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-134J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1370F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1371F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1372F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1373F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-13R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-13R3F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-13R7F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1400F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1401F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1402F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1403F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1430F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1431F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1432F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1433F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1470F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1471F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1472F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1473F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-14R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-14R3F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-14R7F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1500F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1501F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1502F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1503F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-150J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-150J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-151J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-151J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-152J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-152J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-153J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-153J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1540F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1541F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1542F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1543F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-154J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-154J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1580F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1581F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1582F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1583F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-15R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-15R4F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-15R8F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1600F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1601F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1602F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1603F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-160J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-160J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-161J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-161J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1620F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1621F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1622F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1623F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-162J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-162J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-163J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-163J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-164J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-164J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1650F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1651F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1652F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1653F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1690F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1691F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1692F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1693F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-16R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-16R2F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-16R5F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-16R9F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1740F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1741F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1742F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1743F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1780F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1781F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1782F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1783F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-17R4F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-17R8F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1800F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1801F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1802F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1803F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-180J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-180J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-181J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-181J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1820F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1821F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1822F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1823F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-182J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-182J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-183J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-183J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-184J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-184J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1870F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1871F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1872F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1873F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-18R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-18R2F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-18R7F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1910F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1911F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1912F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1913F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1960F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1961F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1962F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-1963F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-19R1F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-19R6F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2000F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2001F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2002F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2003F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-200J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-200J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-201J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-201J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-202J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-202J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-203J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-203J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-204J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-204J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2050F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2051F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2052F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2053F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-20R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-20R5F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2100F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2101F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2102F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2103F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2150F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2151F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2152F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2153F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-21R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-21R5F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2200F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2201F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2202F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2203F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-220J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-220J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2210F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2211F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2212F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2213F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-221J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-221J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-222J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-222J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-223J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-223J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-224J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-224J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2260F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2261F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2262F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2263F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-22R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-22R1F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-22R6F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2320F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2321F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2322F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2323F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2370F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2371F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2372F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2373F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-23R2F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-23R7F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2400F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2401F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2402F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2403F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-240J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-240J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-241J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-241J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-242J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-242J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2430F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2431F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2432F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2433F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-243J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-243J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-244J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-244J4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2490F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2491F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2492F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2493F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-24R0F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-24R3F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-24R9F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2550F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2551F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2552F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2553F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-25R5F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2610F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2611F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2612F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2613F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2670F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2671F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2672F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2673F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-26R1F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-26R7F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2700F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2701F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2702F4LF
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-2703F4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-270J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-270J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-271J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY16A-271J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY16A-272J4AS
